Date,Gold,Nifty
2025-01-16,2746.39990234375,23311.80078125
2025-01-17,2744.300048828125,23203.19921875
2025-01-20,2744.300048828125,23344.75
2025-01-21,2755.0,23024.650390625
2025-01-22,2767.60009765625,23155.349609375
2025-01-23,2763.10009765625,23205.349609375
2025-01-24,2777.300048828125,23092.19921875
2025-01-27,2737.5,22829.150390625
2025-01-28,2766.800048828125,22957.25
2025-01-29,2769.10009765625,23163.099609375
2025-01-30,2823.0,23249.5
2025-01-31,2812.5,23508.400390625
2025-02-01,2812.5,23482.150390625
2025-02-03,2833.89990234375,23361.05078125
2025-02-04,2853.300048828125,23739.25
2025-02-05,2871.60009765625,23696.30078125
2025-02-06,2856.0,23603.349609375
2025-02-07,2867.300048828125,23559.94921875
2025-02-10,2914.300048828125,23381.599609375
2025-02-11,2912.5,23071.80078125
2025-02-12,2909.0,23045.25
2025-02-13,2925.89990234375,23031.400390625
2025-02-14,2883.60009765625,22929.25
2025-02-17,2883.60009765625,22959.5
2025-02-18,2931.60009765625,22945.30078125
2025-02-19,2919.39990234375,22932.900390625
2025-02-20,2940.0,22913.150390625
2025-02-21,2937.60009765625,22795.900390625
2025-02-24,2947.89990234375,22553.349609375
2025-02-25,2904.5,22547.55078125
2025-02-26,2916.800048828125,22547.55078125
2025-02-27,2883.199951171875,22545.05078125
2025-02-28,2836.800048828125,22124.69921875
2025-03-03,2890.199951171875,22119.30078125
2025-03-04,2909.60009765625,22082.650390625
2025-03-05,2915.300048828125,22337.30078125
2025-03-06,2916.60009765625,22544.69921875
2025-03-07,2904.699951171875,22552.5
2025-03-10,2891.0,22460.30078125
2025-03-11,2912.89990234375,22497.900390625
2025-03-12,2939.10009765625,22470.5
2025-03-13,2984.300048828125,22397.19921875
2025-03-14,2994.5,22397.19921875
2025-03-17,3000.0,22508.75
2025-03-18,3035.10009765625,22834.30078125
2025-03-19,3035.89990234375,22907.599609375
2025-03-20,3040.0,23190.650390625
2025-03-21,3018.199951171875,23350.400390625
2025-03-24,3013.10009765625,23658.349609375
2025-03-25,3023.699951171875,23668.650390625
2025-03-26,3020.89990234375,23486.849609375
2025-03-27,3060.199951171875,23591.94921875
2025-03-28,3086.5,23519.349609375
2025-03-31,3122.800048828125,23519.349609375
2025-04-01,3118.89990234375,23165.69921875
2025-04-02,3139.89990234375,23332.349609375
2025-04-03,3097.0,23250.099609375
2025-04-04,3012.0,22904.44921875
2025-04-07,2951.300048828125,22161.599609375
2025-04-08,2968.39990234375,22535.849609375
2025-04-09,3056.5,22399.150390625
2025-04-10,3155.199951171875,22399.150390625
2025-04-11,3222.199951171875,22828.55078125
2025-04-14,3204.800048828125,22828.55078125
2025-04-15,3218.699951171875,23328.55078125
2025-04-16,3326.60009765625,23437.19921875
2025-04-17,3308.699951171875,23851.650390625
2025-04-21,3406.199951171875,24125.55078125
2025-04-22,3400.800048828125,24167.25
2025-04-23,3276.300048828125,24328.94921875
2025-04-24,3332.0,24246.69921875
2025-04-25,3282.39990234375,24039.349609375
2025-04-28,3332.5,24328.5
2025-04-29,3318.800048828125,24335.94921875
2025-04-30,3305.0,24334.19921875
2025-05-01,3210.0,24334.19921875
2025-05-02,3231.89990234375,24346.69921875
2025-05-05,3311.300048828125,24461.150390625
2025-05-06,3411.39990234375,24379.599609375
2025-05-07,3381.39990234375,24414.400390625
2025-05-08,3296.60009765625,24273.80078125
2025-05-09,3335.39990234375,24008.0
2025-05-12,3220.0,24924.69921875
2025-05-13,3240.300048828125,24578.349609375
2025-05-14,3181.39990234375,24666.900390625
2025-05-15,3220.699951171875,25062.099609375
2025-05-16,3182.0,25019.80078125
2025-05-19,3228.89990234375,24945.44921875
2025-05-20,3280.300048828125,24683.900390625
2025-05-21,3309.300048828125,24813.44921875
2025-05-22,3292.300048828125,24609.69921875
2025-05-23,3363.60009765625,24853.150390625
2025-05-26,3363.60009765625,25001.150390625
2025-05-27,3299.10009765625,24826.19921875
2025-05-28,3293.60009765625,24752.44921875
2025-05-29,3317.10009765625,24833.599609375
2025-05-30,3288.89990234375,24750.69921875
2025-06-02,3370.60009765625,24716.599609375
2025-06-03,3350.199951171875,24542.5
2025-06-04,3373.5,24620.19921875
2025-06-05,3350.699951171875,24750.900390625
2025-06-06,3322.699951171875,25003.05078125
2025-06-09,3332.10009765625,25103.19921875
2025-06-10,3320.89990234375,25104.25
2025-06-11,3321.300048828125,25141.400390625
2025-06-12,3380.89990234375,24888.19921875
2025-06-13,3431.199951171875,24718.599609375
2025-06-16,3396.39990234375,24946.5
2025-06-17,3386.60009765625,24853.400390625
2025-06-18,3389.800048828125,24812.05078125
2025-06-19,3389.800048828125,24793.25
2025-06-20,3368.10009765625,25112.400390625
2025-06-23,3377.699951171875,24971.900390625
2025-06-24,3317.39990234375,25044.349609375
2025-06-25,3327.10009765625,25244.75
2025-06-26,3333.5,25549.0
2025-06-27,3273.699951171875,25637.80078125
2025-06-30,3294.39990234375,25517.05078125
2025-07-01,3336.699951171875,25541.80078125
2025-07-02,3348.0,25453.400390625
2025-07-03,3331.60009765625,25405.30078125
2025-07-04,3332.5,25461.0
2025-07-07,3332.199951171875,25461.30078125
2025-07-08,3307.0,25522.5
2025-07-09,3311.60009765625,25476.099609375
2025-07-10,3317.39990234375,25355.25
2025-07-11,3356.0,25149.849609375
2025-07-14,3351.5,25082.30078125
2025-07-15,3329.800048828125,25195.80078125
2025-07-16,3352.5,25212.05078125
2025-07-17,3340.10009765625,25111.44921875
2025-07-18,3353.0,24968.400390625
2025-07-21,3401.89990234375,25090.69921875
2025-07-22,3439.199951171875,25060.900390625
2025-07-23,3394.10009765625,25219.900390625
2025-07-24,3371.0,25062.099609375
2025-07-25,3334.0,24837.0
2025-07-28,3309.10009765625,24680.900390625
2025-07-29,3323.39990234375,24821.099609375
2025-07-30,3295.800048828125,24855.05078125
2025-07-31,3293.199951171875,24768.349609375
2025-08-01,3347.699951171875,24565.349609375
2025-08-04,3374.39990234375,24722.75
2025-08-05,3381.89990234375,24649.55078125
2025-08-06,3380.0,24574.19921875
2025-08-07,3400.300048828125,24596.150390625
2025-08-08,3439.10009765625,24363.30078125
2025-08-11,3353.10009765625,24585.05078125
2025-08-12,3348.89990234375,24487.400390625
2025-08-13,3358.699951171875,24619.349609375
2025-08-14,3335.199951171875,24631.30078125
2025-08-15,3336.0,24631.30078125
2025-08-18,3331.699951171875,24876.94921875
2025-08-19,3313.39990234375,24980.650390625
2025-08-20,3343.39990234375,25050.55078125
2025-08-21,3336.89990234375,25083.75
2025-08-22,3374.39990234375,24870.099609375
2025-08-25,3373.800048828125,24967.75
2025-08-26,3388.60009765625,24712.05078125
2025-08-27,3404.60009765625,24712.05078125
2025-08-28,3431.800048828125,24500.900390625
2025-08-29,3473.699951171875,24426.849609375
2025-09-01,3473.699951171875,24625.05078125
2025-09-02,3549.39990234375,24579.599609375
2025-09-03,3593.199951171875,24715.05078125
2025-09-04,3565.800048828125,24734.30078125
2025-09-05,3613.199951171875,24741.0
2025-09-08,3638.10009765625,24773.150390625
2025-09-09,3643.300048828125,24868.599609375
2025-09-10,3643.60009765625,24973.099609375
2025-09-11,3636.89990234375,25005.5
2025-09-12,3649.39990234375,25114.0
2025-09-15,3682.199951171875,25069.19921875
2025-09-16,3688.89990234375,25239.099609375
2025-09-17,3681.800048828125,25330.25
2025-09-18,3643.699951171875,25423.599609375
2025-09-19,3671.5,25327.05078125
2025-09-22,3740.699951171875,25202.349609375
2025-09-23,3780.60009765625,25169.5
2025-09-24,3732.10009765625,25056.900390625
2025-09-25,3736.89990234375,24890.849609375
2025-09-26,3775.300048828125,24654.69921875
2025-09-29,3820.89990234375,24634.900390625
2025-09-30,3840.800048828125,24611.099609375
2025-10-01,3867.5,24836.30078125
2025-10-02,3839.699951171875,24836.30078125
2025-10-03,3880.800048828125,24894.25
2025-10-06,3948.5,25077.650390625
2025-10-07,3976.60009765625,25108.30078125
2025-10-08,4043.300048828125,25046.150390625
2025-10-09,3946.300048828125,25181.80078125
2025-10-10,3975.89990234375,25285.349609375
2025-10-13,4108.60009765625,25227.349609375
2025-10-14,4138.7001953125,25145.5
2025-10-15,4176.89990234375,25323.55078125
2025-10-16,4280.2001953125,25585.30078125
2025-10-17,4189.89990234375,25709.849609375
2025-10-20,4336.39990234375,25843.150390625
2025-10-21,4087.699951171875,25868.599609375
2025-10-22,4044.39990234375,25868.599609375
2025-10-23,4125.5,25891.400390625
2025-10-24,4118.39990234375,25795.150390625
2025-10-27,4001.89990234375,25966.05078125
2025-10-28,3966.199951171875,25936.19921875
2025-10-29,3983.699951171875,26053.900390625
2025-10-30,4001.300048828125,25877.849609375
2025-10-31,3982.199951171875,25722.099609375
2025-11-03,4000.300048828125,25763.349609375
2025-11-04,3947.699951171875,25597.650390625
2025-11-05,3980.300048828125,25597.650390625
2025-11-06,3979.89990234375,25509.69921875
2025-11-07,3999.39990234375,25492.30078125
2025-11-10,4111.7998046875,25574.349609375
2025-11-11,4106.7998046875,25694.94921875
2025-11-12,4204.39990234375,25875.80078125
2025-11-13,4186.89990234375,25879.150390625
2025-11-14,4087.60009765625,25910.05078125
2025-11-17,4068.300048828125,26013.44921875
2025-11-18,4061.300048828125,25910.05078125
2025-11-19,4077.699951171875,26052.650390625
2025-11-20,4056.5,26192.150390625
2025-11-21,4076.699951171875,26068.150390625
2025-11-24,4091.89990234375,25959.5
2025-11-25,4139.2001953125,25884.80078125
2025-11-26,4165.2001953125,26205.30078125
2025-11-27,4165.2001953125,26215.55078125
2025-11-28,4218.2998046875,26202.94921875
2025-12-01,4239.2998046875,26175.75
2025-12-02,4186.60009765625,26032.19921875
2025-12-03,4199.2998046875,25986.0
2025-12-04,4211.7998046875,26033.75
2025-12-05,4212.89990234375,26186.44921875
2025-12-08,4187.2001953125,25960.55078125
2025-12-09,4206.7001953125,25839.650390625
2025-12-10,4196.39990234375,25758.0
2025-12-11,4285.5,25898.55078125
2025-12-12,4300.10009765625,26046.94921875
2025-12-15,4306.7001953125,26027.30078125
2025-12-16,4304.5,25860.099609375
2025-12-17,4347.5,25818.55078125
2025-12-18,4339.5,25815.55078125
2025-12-19,4361.39990234375,25966.400390625
2025-12-22,4444.60009765625,26172.400390625
2025-12-23,4482.7998046875,26177.150390625
2025-12-24,4480.60009765625,26142.099609375
2025-12-26,4529.10009765625,26042.30078125
2025-12-29,4325.10009765625,25942.099609375
2025-12-30,4370.10009765625,25938.849609375
2025-12-31,4325.60009765625,26129.599609375
2026-01-01,4325.60009765625,26146.55078125
2026-01-02,4314.39990234375,26328.55078125
2026-01-05,4436.89990234375,26250.30078125
2026-01-06,4482.2001953125,26178.69921875
2026-01-07,4449.2998046875,26140.75
2026-01-08,4449.7001953125,25876.849609375
2026-01-09,4490.2998046875,25683.30078125
2026-01-12,4604.2998046875,25790.25
2026-01-13,4589.2001953125,25732.30078125
2026-01-14,4626.2998046875,25665.599609375
2026-01-15,4616.2998046875,25665.599609375
2026-01-16,4588.39990234375,25694.349609375
2026-01-19,4588.39990234375,25585.5
2026-01-20,4759.60009765625,25232.5
2026-01-21,4831.7998046875,25157.5
2026-01-22,4908.7998046875,25289.900390625
2026-01-23,4976.2001953125,25048.650390625
2026-01-26,5079.7001953125,25048.650390625
2026-01-27,5079.89990234375,25175.400390625
2026-01-28,5301.60009765625,25342.75
2026-01-29,5318.39990234375,25418.900390625
2026-01-30,4713.89990234375,25320.650390625
2026-02-02,4622.5,25088.400390625
2026-02-03,4903.7001953125,25727.55078125
2026-02-04,4920.39990234375,25776.0
2026-02-05,4861.39990234375,25642.80078125
2026-02-06,4979.7998046875,25693.69921875
2026-02-09,5050.89990234375,25867.30078125
2026-02-10,5003.7998046875,25935.150390625
2026-02-11,5071.60009765625,25953.849609375
2026-02-12,4923.7001953125,25807.19921875
2026-02-13,5046.2998046875,25471.099609375
